AHJID,AHJ,State
231233,Cedar-Knox Public Power Dist,NE
231234,Alaska Power and Telephone Co,AK
231235,City of Glasgow (KY),KY
231236,City of Miami (OK),OK
231237,Southwest Texas Elec Coop,TX
231238,Hurricane City Power,UT
231239,City of Amherst(OH),OH
231240,Bridger Valley Elec Assn (UT),UT
231241,Bridger Valley Elec Assn (WY),WY
231242,North Western Elec Coop,OH
231243,Park Electric Coop Inc,MT
231244,City of Monroe (GA),GA
231245,City of Minden (LA),LA
231246,South Norwalk Electric & Water,CT
231247,City of Ripley (TN),TN
231248,PUD No 1 of Skamania Co,WA
231249,Hillsdale Board of Public Wks,MI
231250,City of Alexander City,AL
231251,Marlboro Electric Coop,SC
231252,Northern Electric Coop,SD
231253,Clinton County Elec Coop,IL
231254,City of Fort Morgan,CO
231255,Northfork Electric Coop,OK
231256,Sylacauga Utilities Board,AL
231257,Cedarburg Light & Water Comm,WI
231258,Mt Wheeler Power (NV),NV
231259,Mt Wheeler Power (UT),UT
231260,Town of Clayton (NC),NC
231261,Cherry-Todd Electric Coop (NE),NE
231262,Cherry-Todd Electric Coop (SD),SD
231263,City of Ottawa (KS),KS
231264,City of Spencer (IA),IA
231265,Village of Waunakee (WI),WI
231266,City of Union City,TN
231267,Middle Georgia El Member Corp,GA
231268,City of Coffeyville (KS),KS
231269,City of Napoleon (OH),OH
231270,City of Buffalo (MN),MN
231271,Fitzgerald Wtr Lgt & Bond Comm,GA
231272,City of West Plains (MO),MO
231273,City of Bryan (OH),OH
231274,Pioneer Electric Coop (KS),KS
231275,Barton County Elec Coop,MO
231276,North Itasca Electric Coop Inc,MN
231277,Red Lake Electric Coop,MN
231278,Fairmont Public Utilities Comm,MN
231279,Clarke Electric Coop Inc (IA),IA
231280,Lincoln Electric Coop,MT
231281,City of Marshall (MO),MO
231282,Minnesota Valley Coop L&P Assn,MN
231283,Lockhart Power Co,SC
231284,Carbon Power & Light,WY
231285,Jay County Rural E M C,IN
231286,Town of Tarboro (NC),NC
231287,Darke Rural Electric Coop,OH
231288,Morgan County Rural Elec Assn,CO
231289,Village of Lyndonville (VT),VT
231290,McKenzie Electric Coop Inc (MT),MT
231291,McKenzie Electric Coop Inc (ND),ND
231292,Butte Electric Coop,SD
231293,Chariton Valley Elec Coop,IA
231294,City of Shelby (OH),OH
231295,Butler County Rural Elec Coop (IA),IA
231296,Wells Rural Electric Co (NV),NV
231297,Wells Rural Electric Co (UT),UT
231298,Y-W Electric Assn Inc (CO),CO
231299,Y-W Electric Assn Inc (NE),NE
231300,City of Cheney (WA),WA
231301,Niobrara Valley El Member Corp,NE
231302,City of Kennett (MO),MO
231303,Kodiak Electric Assn Inc,AK
231304,City of Wapakoneta (OH),OH
231305,City of Nebraska City,NE
231306,Missouri Rural Electric Coop,MO
231307,Big Bend Electric Coop,WA
231308,Goodhue County Coop Elec Assn,MN
231309,City of Franklin (VA),VA
231310,City of Peru (IL),IL
231311,Rosebud Electric Coop Inc,SD
231312,City of South Sioux City,NE
231313,City of Laurinburg (NC),NC
231314,City of Fulton (MO),MO
231315,Village of Solvay (NY),NY
231316,Guntersville Electric Board,AL
231317,Farmers Electric Coop (IA),IA
231318,City of Chanute,KS
231319,McCone Electric Coop Inc,MT
231320,Town of Wolfeboro (NH),NH
231321,City of Winchester (TN),TN
231322,Butler Public Power District (NE),NE
231323,Custer Public Power District,NE
231324,City of Abbeville (LA),LA
231325,Grand Electric Coop (MT),MT
231326,Grand Electric Coop (SD),SD
231327,Public Serv Comm of Yazoo City,MS
231328,City of Lewisburg (TN),TN
231329,North Central Power Co Inc,WI
231330,Rice Lake Utilities,WI
231331,City of Worthington (MN),MN
231332,Southern Iowa Elec Coop,IA
231333,City of Mayfield Plant Board,KY
231334,Guthrie County Rural E C A,IA
231335,City of Berea Municipal Utility,KY
231336,Village of Winnetka (IL),IL
231337,Town of Huntersville (NC),NC
231338,City of Hermiston,OR
231339,Sun River Electric Coop,MT
231340,Town of Culpeper(VA),VA
231341,Mt Carmel Public Utility Co,IL
231342,City of Laurens (SC),SC
231343,Tanner Electric Coop,WA
231344,City of Petoskey (MI),MI
231345,City of Tipp City (OH),OH
231346,City of Etowah,TN
231347,North Central MO Elec Coop Inc,MO
231348,Agralite Electric Coop,MN
231349,Heartland Power Coop (IA),IA
231350,Heartland Power Coop (MN),MN
231351,Logan County Coop Power & Light,OH
231352,Red River Valley Coop Pwr Assn,MN
231353,City of Hartselle,AL
231354,Kay Electric Coop,OK
231355,United Electric Co-op (ID),ID
231356,Tongue River Electric Coop Inc,MT
231357,Ark Valley Elec Coop Assn,KS
231358,Reedsburg Utility Comm,WI
231359,Shawano Municipal Utilities,WI
231360,City of Brownsville,TN
231361,City of Alliance(NE),NE
231362,City of Okolona,MS
231363,City of Virginia (MN),MN
231364,City of Shasta Lake (CA),CA
231365,Clearwater-Polk Elec Coop Inc,MN
231366,City of Marshall (MI),MI
231367,Ohop Mutual Light Company,WA
231368,Taylor Electric Coop (WI),WI
231369,City of Pella (IA),IA
231370,Twin Valleys Public Power Dist,NE
231371,City of Newberry (SC),SC
231372,Waverly Municipal Elec Utility,IA
231373,Pascoag Utility District,RI
231374,City of Sheboygan Falls (WI),WI
231375,City of Vermillion (SD),SD
231376,City of Thief River Falls,MN
231377,City of Monmouth (OR),OR
231378,City of Sidney (NE),NE
231379,City of Calhoun (GA),GA
231380,Town of Ayden (NC),NC
231381,Town of Hardwick,VT
231382,Clatskanie Peoples Util Dist,OR
231383,Western Iowa Power Coop,IA
231384,City of Columbia City (IN),IN
231385,City of Elkhorn (WI),WI
231386,City of Thomaston (GA),GA
231387,City of Douglas,GA
231388,City of Newton (NC),NC
231389,City of Harrisonville (MO),MO
231390,South Central Electric Assn,MN
231391,Fort Valley Utility Comm,GA
231392,Lake Placid Village (NY),NY
231393,Lower Yellowstone R E A (MT),MT
231394,Lower Yellowstone R E A (ND),ND
231395,Houlton Water Company,ME
231396,City of Russellville (AL),AL
231397,Columbus Electric Coop (AZ),AZ
231398,Columbus Electric Coop (NM),NM
231399,City of Quincy (FL),FL
231400,Canton Municipal Utilities,MS
231401,City of Georgetown (SC),SC
231402,City of Tuscumbia,AL
231403,City of Webster City (IA),IA
231404,City of Monett (MO),MO
231405,City of Bennettsville (SC),SC
231406,City of Augusta (KS),KS
231407,City of Wellington (KS),KS
231408,City of Burley (ID),ID
231409,City of Pryor (OK),OK
231410,Lake Mills Light & Water,WI
231411,South Central Public Pwr Dist,NE
231412,Atlantic Municipal Utilities,IA
231413,Parkland Light & Water Company,WA
231414,City of Saint Peter,MN
231415,City of Franklin (KY),KY
231416,Wasco Electric Coop,OR
231417,City of East Grand Forks (MN),MN
231418,Waupun Utilities,WI
231419,City of New Richmond,WI
231420,City of Princeton (IL),IL
231421,City of Jellico (KY),KY
231422,City of Jellico (TN),TN
231423,Chillicothe Municipal Utils,MO
231424,City of Covington (TN),TN
231425,City of Alachua (FL),FL
231426,City of Kings Mountain (NC),NC
231427,McCook Public Power District,NE
231428,City of Cairo (GA),GA
231429,Roosevelt County Elec Coop Inc,NM
231430,Clarksville Light & Water Co,AR
231431,Lighthouse Electric Coop,TX
231432,City & Borough of Sitka (AK),AK
231433,Arrowhead Electric Coop,MN
231434,Redwood Electric Coop,MN
231435,City of Cushing (OK),OK
231436,City of Norcross(GA),GA
231437,City of Waseca (MN),MN
231438,City of St Marys (OH),OH
231439,Lyon-Lincoln Electric Coop Inc,MN
231440,City of Andalusia,AL
231441,Greenbelt Electric Coop,TX
231442,Village of Arcade (NY),NY
231443,Prairie Energy Coop,IA
231444,Caney Valley El Coop Assn,KS
231445,Perennial Public Power Dist,NE
231446,Sierra Electric Coop,NM
231447,Hill County Electric Coop,MT
231448,City of Humboldt,TN
231449,Black Diamond Power Co,WV
231450,Wyrulec Company (NE),NE
231451,Wyrulec Company (WY),WY
231452,North Central Public Pwr Dist,NE
231453,City of Sallisaw (OK),OK
231454,Nishnabotna Valley R E C,IA
231455,Jefferson Utilities,WI
231456,P K M Electric Coop,MN
231457,City of Tell City (IN),IN
231458,City of Milton-Freewater(OR),OR
231459,Clinton Combined Utility Sys,SC
231460,Brown County Rural Elec Assn,MN
231461,Town of Smithfield (NC),NC
231462,City of Gering (NE),NE
231463,City of Clewiston,FL
231464,Page Utility Enterprises,AZ
231465,City of Lexington (NE),NE
231466,Bailey County Elec Coop Assn,TX
231467,Barbourville Utility Comm,KY
231468,Village of Morrisville (VT),VT
231469,Town of Murphy (NC),NC
231470,Town of Sterling (MA),MA
231471,Big Horn County Elec Coop (MT),MT
231472,Big Horn County Elec Coop (WY),WY
231473,Town of Edenton (NC),NC
231474,Howard Electric Coop,MO
231475,McLean Electric Coop,ND
231476,City of Jackson (OH),OH
231477,City of Gunnison (CO),CO
231478,City of Elberton,GA
231479,Mississippi County Electric Co,AR
231480,Atchison-Holt Electric Coop (IA),IA
231481,Atchison-Holt Electric Coop (MO),MO
231482,City of Pratt(KS),KS
231483,City of Bardstown (KY),KY
231484,KBR Rural Public Power District,NE
231485,Burt County Public Power Dist,NE
231486,Columbia Rural Elec Assn (OR),OR
231487,Columbia Rural Elec Assn (WA),WA
231488,Hood River Electric Coop,OR
231489,Harrison County Rrl Elec Coop,IA
231490,Lake Region Electric Assn (SD),SD
231491,Tipton Municipal Electric Util,IN
231492,New London Electric&Water Util,WI
231493,K C Electric Association,CO
231494,Wagoner Public Works Authority,OK
231495,Nemaha-Marshall E C A,KS
231496,Blachly-Lane County Coop El Assn,OR
231497,Wheat Belt Public Power Dist,NE
231498,Village of Swanton (VT),VT
231499,Sumner-Cowley Elec Coop,KS
231500,Dakota Energy Coop Inc,SD
231501,Howard Greeley Rural P P D,NE
231502,Village of Mt. Horeb (WI),WI
231503,Bon Homme Yankton El Assn,SD
231504,City of Green Cove Springs,FL
231505,City of Mt Pleasant (IA),IA
231506,City of Russellville (KY),KY
231507,Midwest Electric Member Corp,NE
231508,Woodbury County Rural E C A,IA
231509,City of Mt Pleasant (TN),TN
231510,CMS Electric Coop Inc,KS
231511,City of West Point (MS),MS
231512,Town of Forest City,NC
231513,Seward County Rrl Pub Pwr Dist,NE
231514,City of Valley City,ND
231515,City of Torrington (WY),WY
231516,Raft Rural Elec Coop Inc (ID),ID
231517,Raft Rural Elec Coop Inc (NV),NV
231518,Raft Rural Elec Coop Inc (UT),UT
231519,Town of Middleton,MA
231520,Slope Electric Coop Inc,ND
231521,Clay-Union Electric Corp,SD
231522,City of Salamanca (NY),NY
231523,City of Evansville,WI
231524,City of Sullivan (MO),MO
231525,City of Iola (KS),KS
231526,Whetstone Valley Elec Coop Inc,SD
231527,Columbia Basin Elec Cooperative,OR
231528,City of Algona (IA),IA
231529,Codington-Clark Elec Coop,SD
231530,Big Horn Rural Electric Co (MT),MT
231531,Big Horn Rural Electric Co (WY),WY
231532,Strawberry Electric Serv Dist,UT
231533,City of Princeton (KY),KY
231534,Okanogan County Elec Coop,WA
231535,City of Amory,MS
231536,Alfalfa Electric Coop (KS),KS
231537,Alfalfa Electric Coop (OK),OK
231538,Radiant Electric Coop,KS
231539,Copper Valley Elec Assn,AK
231540,PUD No 1 of Ferry County,WA
231541,Polk County Rural Pub Pwr Dist,NE
231542,Loup Valleys Rural P P D,NE
231543,City of Bandon (OR),OR
231544,City of Lake City (MN),MN
231545,Traverse Electric Coop (MN),MN
231546,Traverse Electric Coop (ND),ND
231547,Traverse Electric Coop (SD),SD
231548,City of Cameron,MO
231549,Brown-Atchison E C A Inc,KS
231550,City of Philadelphia (MS),MS
231551,Town of Steilacoom,WA
231552,Cuming County Public Pwr Dist,NE
231553,City of Seward (NE),NE
231554,City of Madison (SD),SD
231555,Ninnescah Rural E C A Inc,KS
231556,Wellton-Mohawk Irr & Drain Dist,AZ
231557,Hickman-Fulton Counties RECC (KY),KY
231558,Hickman-Fulton Counties RECC (TN),TN
231559,H-D Electric Coop Inc (MN),MN
231560,H-D Electric Coop Inc (SD),SD
231561,Litchfield Public Utilities,MN
231562,City of Oberlin (OH),OH
231563,Lamb County Electric Coop,TX
231564,City of Independence (IA),IA
231565,City of Scottsburg (IN),IN
231566,Lawrenceburg Municipal Utils,IN
231567,City of Estherville (IA),IA
231568,City of Fairbury,NE
231569,City of Rensselaer (IN),IN
231570,Clyde Light & Power,OH
231571,City of Denison (IA),IA
231572,KEM Electric Coop Inc,ND
231573,Pella Cooperative Elec Assn,IA
231574,City of Medford (WI),WI
231575,City of Aberdeen (MS),MS
231576,Trenton Municipal Utilities (MO),MO
231577,City of Blaine (WA),WA
231578,City of Holdrege,NE
231579,Marias River Electric Coop Inc,MT
231580,City of Gladstone,MI
231581,White River Electric Assn,CO
231582,City of Macon (MO),MO
231583,Louisville Electric System,MS
231584,Town of Pineville (NC),NC
231585,City of Crete,NE
231586,City of Rupert (ID),ID
231587,Springer Electric Coop,NM
231588,Lane-Scott Electric Coop,KS
231589,Hyrum City Corporation,UT
231590,City of Buford,GA
231591,Morenci Water and Electric,AZ
231592,City of Richland Center (WI),WI
231593,Glencoe Light & Power Comm,MN
231594,Bozrah Light & Power Company,CT
231595,City of Flora (IL),IL
231596,City of Mulvane (KS),KS
231597,City of Russell (KS),KS
231598,City of Colby (KS),KS
231599,City of Columbus (WI),WI
231600,City of Eudora (KS),KS
231601,Harlan Municipal Utilities (IA),IA
231602,Redwood Falls Public Util Comm,MN
231603,City of Clintonville (WI),WI
231604,Oahe Electric Coop Inc,SD
231605,Delano Municipal Utilities,MN
231606,Raccoon Valley Electric Cooperative,IA
231607,New Prague Utilities Comm,MN
231608,Southwest Public Power Dist,NE
231609,Town of Madison (ME),ME
231610,Princeton Public Utils Comm,MN
231611,City of Clay Center (KS),KS
231612,Charles Mix Electric Assn,SD
231613,Sheridan Electric Coop (MT),MT
231614,Sheridan Electric Coop (ND),ND
231615,City of Sioux Center,IA
231616,Eldridge City Utilities,IA
231617,City of New Holstein (WI),WI
231618,City of Black River Falls,WI
231619,City of Winterset (IA),IA
231620,Salmon River Electric Coop Inc,ID
231621,City of Vinton (IA),IA
231622,City of Sparta,TN
231623,Twin Valley Electric Coop Inc,KS
231624,City of Goodland (KS),KS
231625,City of Tarrant,AL
231626,City of Falls City (NE),NE
231627,City of Larned (KS),KS
231628,Cam Wal Electric Coop,SD
231629,Burke-Divide Electric Coop Inc,ND
231630,City of Seward (AK),AK
231631,City of Schuyler (NE),NE
231632,Lyon Rural Electric Coop,IA
231633,Roosevelt Public Power Dist,NE
231634,City of Luverne (MN),MN
231635,City of Smithville (TN),TN
231636,City of Washington (GA),GA
231637,City of Windom,MN
231638,City of Lamar (MO),MO
231639,City of Wayne,NE
231640,City of Starke (FL),FL
231641,City of Wamego (KS),KS
231642,City of Sylvania (GA),GA
231643,Pioneer Power and Light Co,WI
231644,Chimney Rock Public Power Dist,NE
231645,City of Negaunee,MI
231646,City of Adel(GA),GA
231647,City of Holton (KS),KS
231648,City of Trenton (TN),TN
231649,City of Wadena (MN),MN
231650,Town of Frederick (CO),CO
231651,City of Orange City (IA),IA
231652,City of Greendale,IN
231653,Slinger Utilities,WI
231654,Auburn Board of Public Works,NE
231655,City of Broken Bow (NE),NE
231656,FEM Electric Assn,SD
231657,City of Camilla,GA
231658,Bremen Electric Light & Power Co,IN
231659,City of Wahoo (NE),NE
231660,City of Jewett City (CT),CT
231661,City of Pawhuska (OK),OK
231662,Garland Light & Power Company,WY
231663,Grundy County Rural Elec Coop,IA
231664,City of St James (MN),MN
231665,City of Le Sueur (MN),MN
231666,City of Osawatomie (KS),KS
231667,City of Norway,MI
231668,City of Mount Vernon (MO),MO
231669,City of Sauk Centre (MN),MN
231670,City of Benton (KY),KY
231671,City of Osage (IA),IA
231672,City of Beloit (KS),KS
231673,Village of Prairie Du Sac (WI),WI
231674,Stanton County Public Pwr Dist,NE
231675,City of Sioux Falls (SD),SD
231676,Panhandle Rural El Member Assn,NE
231677,Pike County Light & Power Co,PA
231678,City of Forest City(IA),IA
231679,Cozad Board of Public Works,NE
231680,City of Ely (MN),MN
231681,City of Baldwin City(KS),KS
231682,City of New Hampton (IA),IA
231683,Nome Joint Utility Systems,AK
231684,Fox Islands Electric Coop,ME
231685,City of Story City (IA),IA
231686,Calhoun County Elec Coop Assn,IA
231687,Algoma Utility Comm,WI
231688,Renville-Sibley Coop Pwr Assn,MN
231689,Blue Earth Light & Water,MN
231690,City of Hugoton (KS),KS
231691,City of Jackson (MN),MN
231692,Village of Northfield (VT),VT
231693,City of Kingman (KS),KS
231694,City of Water Valley (MS),MS
231695,City of Mora (MN),MN
231696,City of Stilwell (OK),OK
231697,City of Breckenridge(MN),MN
231698,City of Garnett (KS),KS
231699,Waterloo Light & Water Comm,WI
231700,City of Benson (MN),MN
231701,Sleepy Eye Public Utility Comm,MN
231702,Brodhead Water & Lighting Comm,WI
231703,City of Sabetha (KS),KS
231704,Barrow Utils & Elec Coop,AK
231705,Franklin Rural Electric Coop (IA),IA
231706,City of Sergeant Bluff (IA),IA
231707,Harney Electric Coop (NV),NV
231708,Harney Electric Coop (OR),OR
231709,City of West Point (NE),NE
231710,City of Gothenburg (NE),NE
231711,City of Newbern,TN
231712,City of Sibley (IA),IA
231713,Village of Bangor (WI),WI
231714,City of Kimball (NE),NE
231715,City of Mangum (OK),OK
231716,Southwestern Electric Coop Inc (TX),TX
231717,Southwestern Electric Coop Inc (CO),CO
231718,Southwestern Electric Coop Inc (NM),NM
231719,Southwestern Electric Coop Inc (OK),OK
231720,Winner Municipal Utility,SD
231721,Northwest Rural Pub Pwr Dist,NE
231722,City of Boscobel (WI),WI
231723,City of Lodi (WV),WI
231724,City of Valentine (NE),NE
231725,City of Tipton (IA),IA
